,post_url,text,label
7948,https://facebook.com/nytimes/posts/10151610973469999,race build gargantuan telescope world extremely expensive extremely large extremely expensive race next giant telescope,others
1590,https://facebook.com/nytimes/posts/10152869578009999,world record performance men short program american nathan chen attempt capture first olympic gold medal figure skating individual competition watch nathan chen chase gold men figure skating,others
1792,https://facebook.com/nytimes/posts/10152844845559999,nearly quarter million people died covid past eight month covid responsible higher share death cause younger american white american adult eligible vaccine,sad
6458,https://facebook.com/nytimes/posts/10151915009954999,mitch mcconnell said republican would confirm justice supreme court seat opened amid campaign even denying president obama similar opportunity mcconnell called hypocrite saying would confirm justice,angry
7820,https://facebook.com/nytimes/posts/10151615488109999,ibm artificial intelligence system debate human big debate even machine get rehearsal college senior helped put ibm debater pace,others
2403,https://facebook.com/nytimes/posts/10152779753649999,follow list emmy winner updating live emmy winner complete list,others
1076,https://facebook.com/nytimes/posts/10152874535729999,million high risk american dealing strain grief neighbor government seek return normal without pandemic enters third year like living behind veil rest world move forward,others
5471,https://facebook.com/nytimes/posts/10152116855149999,navy grounded saudi military trainee indefinitely wake fatal shooting naval air station pensacola florida navy suspends flight training saudi military student,others
7322,https://facebook.com/nytimes/posts/884276528428470,powerful testimony heated exchange vehement defense recap senate judiciary committee hearing dr christine blasey ford judge brett kavanaugh read,angry
695,https://facebook.com/nytimes/posts/10152878192759999,long line formed bus station kyiv russian attack launched across ukraine resident waited line hour buy fuel city main airport bombed major road jammed traffic people fled,others
1172,https://facebook.com/nytimes/posts/10152873577384999,security guard suspended used pen draw eye faceless subject painting russian museum guard working first shift told russian news outlet thought painting child drawing museum security guard add eye painting faceless figure,others
5395,https://facebook.com/nytimes/posts/10152122243964999,military official trying determine whether hand gesture displayed cadet midshipman broadcast army navy football game saturday meant express racist sentiment sign longer,angry
7805,https://facebook.com/nytimes/posts/10151615505004999,russian born artist new york started losing vision work shifted realism something abstract new exhibition university cincinnati explores versatility artist adapted vision loss case experienced personal renaissance,others
719,https://facebook.com/nytimes/posts/10152877947834999,three men pleaded guilty plot attack power grid believed could lead economic civil unrest create opportunity white leader rise federal prosecutor said men plead guilty plot attack power grid,angry
2729,https://facebook.com/nytimes/posts/10152712868399999,tong ying kit hit officer riding motorcycle protest flag hong kong accused terrorism inciting secession draconian national security law could sentenced life prison protester crashed police face hong kong first security law trial,angry
3963,https://facebook.com/nytimes/posts/10152458973069999,trump administration rejected scientific evidence linking pesticide chlorpyrifos serious health problem directly contradicting federal scientist conclusion five year ago stunt brain development child reject finding pesticide harm child brain,angry
2775,https://facebook.com/nytimes/posts/10152710962004999,tennis star global celebrity serena williams modern professional athlete deserves book length meditation tour writes review gerald marzorati new book seeing serena serena williams queen court,others
7536,https://facebook.com/nytimes/posts/475830916253069,stay run u island resident carolina beach choosing ride hurricane florence home told u follow latest news,others
4044,https://facebook.com/nytimes/posts/10152452926059999,new york time reader reacting justice ruth bader ginsburg death comment section join conversation,others
5786,https://facebook.com/nytimes/posts/10152023121554999,national security legal policy correspondent washington intelligence whistle blower law explained charlie savage september pm breaking intelligence whistleblower law standoff trump congress,others
4713,https://facebook.com/nytimes/posts/10152344882094999,misconduct procedure rarely enough discipline officer using excessive force listen today episode daily system protect police,angry
1994,https://facebook.com/nytimes/posts/10152838220459999,tornado ripped mayfield kentucky last friday destroyed shop home one damaged building housed law office bear sign welcoming visitor mayfield historic downtown memory sign read,sad
7703,https://facebook.com/nytimes/posts/10151675873459999,belarusian escort claimed able link russian oligarch american election interference could face year thai prison gambled claim link russian trump losing,others
4441,https://facebook.com/nytimes/posts/10152369434449999,today despicable act racism hatred leaf incredibly saddened serf painful reminder much go society persistent must fight racism nascar driver bubba wallace said sunday nascar investigating noose found bubba wallace garage,angry
5723,https://facebook.com/nytimes/posts/10152026637694999,new york time opinion section david leonhardt writes president trump put interest national interest pressuring foreign country damage political rival evidently misused taxpayer money process shown willing almost anything win election opinion changed mind impeachment,others
4410,https://facebook.com/nytimes/posts/10152372038879999,new proposal call new york city build first new bridge manhattan decade one cyclist pedestrian bridge queen manhattan car allowed,others
3726,https://facebook.com/nytimes/posts/10152539526894999,electoral college vote tomorrow officially formally determine next president expect electoral college voting tomorrow expect,others
6638,https://facebook.com/nytimes/posts/10151849453369999,apple set event expected reveal detail company billion dollar plus bet entertainment put apple direct competition netflix amazon hbo apple big spending plan challenge netflix take shape,others
8386,https://facebook.com/nytimes/posts/10151514510504999,gotland vacation home become clich thought time something replica old limestone farmhouse said one architect low key swedish island shockingly modern architecture,others
204,https://facebook.com/nytimes/posts/10152883471259999,russia war ukraine thrown spotlight oligarch amassed wealth thanks tie president vladimir putin many used london hide launder fortune britain moving plug embarrassing loophole move tighten law oligarch critic say late,others
1745,https://facebook.com/nytimes/posts/10152846487324999,clock strike midnight dec year brought come close leaving people around world reflecting passage time year year measure life make sense time,others
1585,https://facebook.com/nytimes/posts/10152869622264999,new york loosen mask restriction starting thursday put away entirely still need one still need wear mask new york region,angry
1310,https://facebook.com/nytimes/posts/10152872159059999,xu mengtao gold china woman freestyle skiing aerial beijing winter olympics winning trick back full full full effort executed near perfection brought chinese fan grandstand foot,others
8056,https://facebook.com/nytimes/posts/10151601914539999,thriller romance cookbook got book read sun day long,others
6027,https://facebook.com/nytimes/posts/10152006838769999,walmart chief executive said company would stop selling ammunition used handgun military style weapon completely end sale handgun discourage anyone carrying weapon store even open carry state walmart step gun debate follow,others
7095,https://facebook.com/nytimes/posts/10151777726949999,google said expanding existing operation manhattan would allow double local work force decade google add billion new york campus worker,others
687,https://facebook.com/nytimes/posts/10152878313569999,prime minister imran khan pakistan due meet president vladimir putin moscow visit began hour russian force attacked ukraine set discus gas pipeline built company country pakistan leader moscow meet putin gas pipeline,angry
2816,https://facebook.com/nytimes/posts/10152709228994999,supreme court ruled thursday favor nestl usa cargill two american corporation accused profiting child slavery ivory coast cocoa farm case brought six citizen mali said trafficked slavery child supreme court limit human right suit corporation,angry
470,https://facebook.com/nytimes/posts/10152881083144999,cotton candy grape ice cream bean dragonfruit tasting chance rendered wide eyed wordless tracy wan writes new york time magazine try new fruit weirder better,others
6490,https://facebook.com/nytimes/posts/10151912918239999,automaker fiat chrysler renault moving quickly talk global partnership deal could lead full blown merger renault fiat chrysler set announce global partnership,others
4991,https://facebook.com/nytimes/posts/10152226503674999,joe biden plan give speech coronavirus thursday afternoon seeking project steadiness resolve perch front runner democratic nomination biden seeking contrast trump speak today coronavirus,others
3117,https://facebook.com/nytimes/posts/10152637634374999,said oh mean guy space jam knew people might like oh god charles barkley like look amazing girl star weekend bride groom,others
3424,https://facebook.com/nytimes/posts/10152621906159999,banana turning brown make chocolate chip banana bread cooking chocolate chip banana bread recipe,others
1581,https://facebook.com/nytimes/posts/10152869669714999,investigator identified four suspect killing bryce virginia bobby durham whose body found bathtub north carolina home grisly killing north carolina family work dixie mafia sheriff say,others
6918,https://facebook.com/nytimes/posts/10151832549744999,new york time opinion section novelist alice mcdermott writes roman catholic church church excludes half member full participation barring woman reason gender alone priesthood moral consequence failing become abundantly clear time another instance clergy abuse cover revealed opinion priesthood need woman,others
6222,https://facebook.com/nytimes/posts/10151933868179999,indian magician attempting stunt inspired harry houdini involved underwater escape indian magician tried houdini inspired stunt feared dead,sad
7068,https://facebook.com/nytimes/posts/10151779256979999,happened tonight disgusting despicable member told white club black friend rejected membership question happened wrong latent prejudice stir black man try join charleston club,angry
322,https://facebook.com/nytimes/posts/10152882567354999,wiper malware appeared target ukraine hour russia invasion microsoft stepped throwing middle war tank rolled ukraine malware microsoft entered war,others
1936,https://facebook.com/nytimes/posts/10152840013764999,around antarctica vast current act world climate engine new science revealing power hold future researcher alarmed learning ice shelf retreat rising antarctic climate alarm,sad
3093,https://facebook.com/nytimes/posts/10152639124754999,breaking news president biden urged lawmaker renew ban assault rifle high capacity ammunition magazine partisan issue said president address shooting boulder head ohio,others
1920,https://facebook.com/nytimes/posts/10152840562719999,list popular new recipe nyt cooking year,others
6429,https://facebook.com/nytimes/posts/10151917243504999,actor musician spend hour reading mueller report event queen mueller report read live weekend,others
2010,https://facebook.com/nytimes/posts/10152837702679999,least people killed others missing boat carrying least migrant sank south china sea official said boat capsized bad weather near malaysian beach town tanjung balau boat carrying indonesian migrant sink near malaysia killing least,sad
6977,https://facebook.com/nytimes/posts/10151785864379999,new york time opinion section opinion bangladesh made abortion safer new york time opinion section december bangladesh war independence many woman girl raped country response created safe abortion service program continues today,others
1640,https://facebook.com/nytimes/posts/10152869106284999,surviving two war nazi invasion hungary holocaust year old man died saturday afternoon man driving suv hit way synagogue family member police said survived holocaust killed crossing street age,sad
8367,https://facebook.com/nytimes/posts/1993919007492278,mike pompeo favor hardline approach north korea iran also outspoken like president trump picked next secretary state,angry
2104,https://facebook.com/nytimes/posts/10152835234584999,britain could bellwether country see new coronavirus variant omicron case doubling every three day nation unsure relatively minor event return dark day earlier pandemic wave omicron wave head clear bad,others
8369,https://facebook.com/nytimes/posts/10151515858229999,president trump considering firing veteran affair secretary installing energy secretary rick perry post trump eye replacing veteran affair secretary energy chief,others
7296,https://facebook.com/nytimes/posts/532275923849681,solving new york time crossword puzzle wordplay columnist deb amlen assistant puzzle editor sam ezersky hint encouragement put guess comment new crossword follow guide http nyti m bwui,others
527,https://facebook.com/nytimes/posts/10152880293139999,landmark new york london rome elsewhere use light show solidarity people ukraine friday night,others
45,https://facebook.com/nytimes/posts/10152884629129999,matter stocked vacation rental may five item wirecutter suggests bring case,others
6353,https://facebook.com/nytimes/posts/10151923599889999,tucked white house push sell arm saudi arabia provision bring closely guarded technology build bomb part trump allows high tech bomb part built saudi arabia,angry
3536,https://facebook.com/nytimes/posts/10152551637764999,born harlem kamoinge collective influential black photography ignored mainstream recently exhibition change take beautiful picture people,others
211,https://facebook.com/nytimes/posts/10152883436079999,people taiwan watch russian troop attack ukraine unease island future growing see crisis ukraine possible china could find reason invade taiwan one man said watching war ukraine taiwanese draw lesson self reliance,sad
1018,https://facebook.com/nytimes/posts/10152875140399999,draft king lost million fourth quarter reported friday sport betting giant expects nearly billion additional loss year despite super bowl ad blitz seizing wave state legalizing business draftkings recruit fewer bettor expected despite freebie,others
3394,https://facebook.com/nytimes/posts/10152623878939999,dallas police officer arrested thursday charged two count capital murder witness said officer instructed kidnap murder two people city police chief said dallas police officer charged count capital murder,others
8381,https://facebook.com/nytimes/posts/1993420167542162,snowboarder brenna huckaby gold paralympics pyeongchang visualizes dream performance http nyti m rg,others
5716,https://facebook.com/nytimes/posts/10152026931384999,journalist started france equivalent metoo campaign found court defamed former tv executive accused making inappropriate humiliating advance journalist behind france metoo movement loses defamation case,angry
1800,https://facebook.com/nytimes/posts/10152844664519999,breaking news new york city eliminate current policy quarantining entire classroom exposed covid instead use ramped testing program allow asymptomatic student test negative coronavirus remain school new york city school reopen ramped testing limit classroom closure,angry
1732,https://facebook.com/nytimes/posts/10152868397144999,victor rivera former head one largest operator homeless shelter new york pleaded guilty pocketing hundred thousand dollar bribe contractor homelessness city grew record number arrested new york time investigation showed run nonprofit near impunity ex shelter bos pay million bribery plea,angry
732,https://facebook.com/nytimes/posts/10152877824194999,spoke passenger train lviv city near polish border closer nato force ahead feared russian invasion ukraine many struggling grasp seeing actually happening edge war exodus ukraine anxiety grows,sad
2066,https://facebook.com/nytimes/posts/10152836316719999,month assassination president jovenel mo se haiti destroy crime syndicate name name mo se took step clean haiti custom department nationalize seaport history smuggling destroy airstrip used drug trafficker investigate money laundering lucrative eel trade time interviewed people criss crossed country fill detail last seven month president life leading death haiti leader kept list drug trafficker assassin came,sad
8445,https://facebook.com/nytimes/posts/10151509124849999,lawyer worked relentlessly discredit alleged victim account asked repeatedly much drink showed halloween costume black cat outfit asked chosen modest one cinderella long flowing gown yale student found guilty rape trial,angry
168,https://facebook.com/nytimes/posts/10152883729749999,russian troop seized strategically important city kherson ukrainian official said ukrainian army kherson mayor igor kolykhaev said interview city surrounded,sad
5219,https://facebook.com/nytimes/posts/10152136565374999,terror group al shabab suspected weekend attack killed people mogadishu proved resilient recent year even lost territory suffered high level defection faced increasing american airstrikes shoestring budget terrorist group al shabab pose deadly threat somalia,sad
6721,https://facebook.com/nytimes/posts/10151844602409999,raheem sterling manchester city forward discus racism relentlessness medium stereotype black player decision call racially abused premier league match december raheem sterling enough,sad
1621,https://facebook.com/nytimes/posts/10152869266514999,tonga extended lockdown capital part country feb amid growing covid outbreak began aid worker helping nation recover volcanic eruption tsunami tested positive virus tonga extends lockdown capital covid case rise,sad
7248,https://facebook.com/nytimes/posts/10151767083579999,new york time opinion section dan kaufman writes one really bothering hide purpose new lame duck legislation continue republican hold state government opinion wisconsin make huge mistake,angry
5013,https://facebook.com/nytimes/posts/10152224851464999,outdoor voice hailed next lululemon behind scene cracking outdoor voice start darling imploded,others
7604,https://facebook.com/nytimes/posts/270060633834702,happened republican party former president barack obama delivered sharply worded speech assailing president trump read story,others
6979,https://facebook.com/nytimes/posts/10151785716319999,boom hum light flickered giant plume smoke filled sky turned blue thought said astoria resident new york sky turn bright blue transformer explosion,others
7725,https://facebook.com/nytimes/posts/1941551675889290,black bean soup recipe ever need get full recipe http nyti m zc,others
5465,https://facebook.com/nytimes/posts/10152117017614999,britt mchenry host show fox nation streaming service sued fox news saying network failed respond sexual harassment complaint made former co host britt mchenry fox nation host sue fox news alleging sexual harassment,others
3745,https://facebook.com/nytimes/posts/10152537992894999,disney biggest casting announcement harrison ford play indiana jones one last time rosario dawson get star war series marvel recast king challa black panther first played chadwick boseman biggest casting news disney investor day,others
8292,https://facebook.com/nytimes/posts/10151521974904999,marjory stoneman douglas high school official considered forcibly committing nikolas cruz psychiatric evaluation involuntary commitment kind could kept passing background check required buy firearm school official wanted florida gunman committed long massacre,sad
1060,https://facebook.com/nytimes/posts/10152874718554999,artillery exchange eastern ukraine reached intense level month thursday russian backed separatist claiming came fire ukrainian official warned russia might use incident justify military action artillery exchange eastern ukraine may presage invasion warns,angry
4674,https://facebook.com/nytimes/posts/10152348048614999,president unapologetic call force effort bring military political line follow strongman playbook risky move democracy writes max fisher trump test role long admired strongman imposing order,angry
1749,https://facebook.com/nytimes/posts/10152846295769999,betty white dead television career started included star turn mary tyler moore show golden girl,others
742,https://facebook.com/nytimes/posts/10152877696334999,first time regulator officially authorized condom used anal sex vaginal sex decision announced fda long sought sexual health expert said could encourage people engage anal sex use condom protect hiv sexually transmitted infection,others
8282,https://facebook.com/nytimes/posts/10151523060394999,new york time opinion section contributing op ed writer zeynep tufekci writes facebook right cambridge analytica incident breach something even troubling opinion facebook surveillance machine,angry
3873,https://facebook.com/nytimes/posts/10152530381939999,since covid hit amount people need food gone said founder nonprofit latino progresando lot thing covid exposed nobody deny look away pandemic reveals gap safety net look away,sad
5741,https://facebook.com/nytimes/posts/10152025458569999,political war california trump administration escalated monday head environmental protection agency threatened withhold federal highway fund state trump administration threatens cut highway fund california,angry
6573,https://facebook.com/nytimes/posts/10151853241914999,former mckinsey chief executive talk coming face face nemesis prison rajat gupta unrepentant crime,angry
8349,https://facebook.com/nytimes/posts/10151517717864999,britain want support ally taking action russia relation ally shakier generation theresa may expels russian diplomat come hard part,others
6913,https://facebook.com/nytimes/posts/10151832688304999,year old boy died riding nearly foot tall water slide kansa state attorney brought criminal charge operator associate water park friday judge dismissed charge judge dismisses charge boy decapitation foot tall water slide,angry
6167,https://facebook.com/nytimes/posts/10151938069969999,giant squid spotted mile southwest new orleans giant squid phantom deep reappears video,others
553,https://facebook.com/nytimes/posts/10152879892054999,resident ukraine stood line pick assault rifle kyiv president volodymyr zelensky called volunteer take arm help defend capital woman strong said olena sokolan business manager standing proudly line made mostly men fear ready armed assault rifle civilian volunteer prepare defend kyiv,others
7632,https://facebook.com/nytimes/posts/10151681183344999,powerful earthquake struck japan day largest typhoon hit nation year ripped country japan hit deadly earthquake adding summer environmental misery,sad
3535,https://facebook.com/nytimes/posts/10152551774409999,one kwanzaa core ideal bonding loved one seven day celebration start december loud quiet humble large black american getting together around nation five kwanzaa celebration around country,others
8385,https://facebook.com/nytimes/posts/1993401477544031,republican poured million congressional race pennsylvania seat grab month republican democrat far stake spot house,others
6066,https://facebook.com/nytimes/posts/10151945212129999,exclusive subway became world largest fast food company part entrepreneurial immigrant opened franchise many franchisees say company supervisor used petty violation like cut cucumber soap use push profitable store subway got big franchisees paid price,angry
4454,https://facebook.com/nytimes/posts/10152368619274999,newest public park florence oregon exploding whale memorial park commemorates explosion rained chunk rotting whale flesh curious bystander even crushed nearby parked car exploding whale park memorializes blubber blast year later,others
6582,https://facebook.com/nytimes/posts/10151853023924999,mail fishing rise postal service unleashed newfangled mailbox combat crime throughout new york region noticed weird new mailbox changed,others
6303,https://facebook.com/nytimes/posts/10151927477714999,hundred thousand protested hong kong sunday government plan would allow extradition mainland china need know people protesting hong kong,sad
609,https://facebook.com/nytimes/posts/10152879240304999,kyiv hit missile strike rocket crashing residential building russian force pressed closer heart government ukraine defense ministry urged people capital stay indoors prepare molotov cocktail,others
1784,https://facebook.com/nytimes/posts/10152845079304999,john madden legendary hall fame coach prolific broadcaster nfl ambassador died tuesday,sad
4314,https://facebook.com/nytimes/posts/10152437286079999,lafayette louisiana frustration fatigue set storm pandemic fatal police shooting resident believe overshadowed one louisiana city police shooting pandemic hurricane,sad
4828,https://facebook.com/nytimes/posts/10152241592939999,monday extraordinary action federal reserve boiled sentence developing shortage dollar across economy fed anything need scale imaginable end shortage fed message money printing press fired ready go,angry
828,https://facebook.com/nytimes/posts/10152876912939999,hbo period drama gilded age speaks mostly gilded age imagination full grand family sumptuous furnishing massive fortune sky limit ambition show blended melodrama actual historical story line gilded age fact fiction,others
3679,https://facebook.com/nytimes/posts/10152542667874999,sweden outlier global pandemic eschewed lockdown kept restaurant bar school movie theater gym mostly open second wave forcing authority reconsider approach sweden infection call lockdown rising,sad
1751,https://facebook.com/nytimes/posts/10152846184544999,report investigating expert help exonerate police officer death custody found scientist defend police also helped train thousand officer one training particular caught attention saw covering custody death,angry
2519,https://facebook.com/nytimes/posts/10152773598649999,though many survivor find amid wreckage world trade center year ago devotion hundred dog searched recognized two exhibition new york,others
5424,https://facebook.com/nytimes/posts/10152119839199999,lawyer escalated protest hospital pakistan stormed building doctor ran cover unattended panicked patient ran life pakistan hospital lawyer v doctor patient died,sad
8112,https://facebook.com/nytimes/posts/2030003160550529,president trump canceled planned summit meeting week ago said meet kim jong un meeting top north korean envoy receiving personal letter kim read,others
5488,https://facebook.com/nytimes/posts/10152115282834999,blaze illegal factory new delhi one worst recent year victim migrant laborer poor village life poor men country one victim relative said,sad
8630,https://facebook.com/nytimes/posts/1792815627429563,make quite authentic incredibly delicious version classic curry get alison roman recipe http nyti m emapro,others
5132,https://facebook.com/nytimes/posts/10152214234784999,pete buttigieg endorse joe biden campaign president democratic party moderate wing coalesces around biden effort stop bernie sander buttigieg klobuchar join biden texas rally aiming slow sander,others
5871,https://facebook.com/nytimes/posts/10152017064504999,border patrol facing crisis mission morale overwhelmed overcrowding border criticized mistreating people care many agent grown defensive insular bitter people actively hate u inside border patrol morale crisis,others
666,https://facebook.com/nytimes/posts/10152878604784999,ukraine ambassador washington thursday said country expect anyone fight u adding least ukrainian troop already killed russia along dozen ukrainian civilian read,others
1980,https://facebook.com/nytimes/posts/10152838732964999,breaking news woman get abortion pill mail pregnancy week without seeing doctor person fda ruled decision come supreme court considers whether roll back abortion right even overturn roe wade,others
3103,https://facebook.com/nytimes/posts/10152638458349999,loss million viewer since september translates decline ellen degeneres show representing steeper drop competitor,others
1815,https://facebook.com/nytimes/posts/10152844142784999,best new restaurant year new york city according chief food critic pete well,others
3015,https://facebook.com/nytimes/posts/10152700162259999,new area rug look way forever wirecutter offer tip dealing life inevitable spill splat mess clean area rug,others
2308,https://facebook.com/nytimes/posts/10152783995409999,alberta open summer western canadian province grappling surge covid case led death since july overwhelmed local hospital alberta best summer ever end overwhelmed medical system,sad
707,https://facebook.com/nytimes/posts/10152878091534999,even weapon ammunition equipment delivered ukraine western ally recently ukrainian military badly outgunned larger technologically advanced russian force launched invasion ukraine military badly outgunned russia despite west support,sad
5229,https://facebook.com/nytimes/posts/10152135561789999,prom queen likely succeed talkative high school painkiller hit small ohio town two decade ago today yearbook reflects devastating toll opioid crisis class could anything opioids hit,sad
3987,https://facebook.com/nytimes/posts/10152457243469999,britain prime minister boris johnson said tuesday reached perilous turning point somber boris johnson offer britain new plan halt virus,sad
6854,https://facebook.com/nytimes/posts/10151835782189999,month donald trump approached deutsche bank seeking loan buy buffalo bill mysterious new asset appeared financial statement brand value billion trump account buoying trump inflated wealth billion brand value cohen say,others
2012,https://facebook.com/nytimes/posts/10152837664719999,future roe wade hand supreme court took look current state abortion america typical patient already child poor unmarried late college education early pregnancy get abortion america,others
1062,https://facebook.com/nytimes/posts/10152874703334999,perfect stranger netflix first arabic film met furious accusation flouts moral standard project western norm film producer cast remained silent since release fear stoking opposition first arabic film netflix stir fierce morality debate,others
4251,https://facebook.com/nytimes/posts/10152440315284999,jane fonda give maureen dowd lowdown everything jane fonda intergalactic eco warrior red coat,others
4519,https://facebook.com/nytimes/posts/10152363122989999,law enforcement agency using tear gas people protesting police brutality racism level seen since period unrest expert say examined used found city protester tear gassed,angry
6829,https://facebook.com/nytimes/posts/10151837642169999,huge huge blow justin trudeau personal brand justin trudeau promise politics differently said executive director nonprofit polling firm based vancouver trudeau promised fresh approach politics embroiled scandal,sad
3437,https://facebook.com/nytimes/posts/10152620841959999,le half student attending public school offer full time schedule amid pandemic parent philadelphia beginning rebel running office suing relocating private school school closure near first anniversary diverse parent movement demand action,sad
5718,https://facebook.com/nytimes/posts/10152026904839999,new privacy effort likely inflame debate regulate vast store personal detail tech giant amassed billion people group behind california privacy law aim strengthen,others
3835,https://facebook.com/nytimes/posts/10152532360734999,pay attention headline week news quiz judge news quiz iran utah emergency approval,others
7849,https://facebook.com/nytimes/posts/2042045609346284,president trump faced immense political pressure end separation migrant family border president executive order nothing address plight child already separated parent president zero tolerance policy,angry
7583,https://facebook.com/nytimes/posts/10151684585744999,dallas police officer killed neighbor apartment claim mistook intruder charged manslaughter dallas officer charged manslaughter killing neighbor mistook intruder,angry
3416,https://facebook.com/nytimes/posts/10152622355304999,chicken squat get get shot dolly parton last year donated million vanderbilt university medical center help develop moderna coronavirus vaccine get shot,others
1117,https://facebook.com/nytimes/posts/10152874084144999,last nearly troop arrived poland pentagon official said providing reassurance key nato ally help possible evacuation citizen others ukraine russia invade follow update troop arrive poland biden seek reassure nato ally,angry
6895,https://facebook.com/nytimes/posts/10151833524629999,new york time opinion section perfect world would never roomful white men deciding whether pick woman instead person color diversity slot live perfect world opinion stop counting woman,others
802,https://facebook.com/nytimes/posts/10152877148169999,since new york legalized online gambling january pulled billion wager become biggest bookmaking market nation worried addiction specialist say alluring promotion drawing people new gambling online sport betting debut billion wager week,sad
2949,https://facebook.com/nytimes/posts/10152703625954999,executive director committee protect journalist stepping year joel simon said hopeful journalist ability job safely joined group lost optimism decade later head committee protect journalist offer warning prepares step,sad
4363,https://facebook.com/nytimes/posts/10152435034834999,ivanka trump introduced president trump accept renomination rnc calling proud daughter people president seeking humanize father story grandchild praise agenda,others
6650,https://facebook.com/nytimes/posts/10151848711019999,death toll risen people another people injured new zealand shooting little information victim new zealand police defended response time attack could spur political battle gun control new zealand shooting live update death toll rise gun law debate begin,sad
4261,https://facebook.com/nytimes/posts/10152439607424999,cheap widely available steroid drug help seriously ill patient survive covid scientist found important step forward treatment steroid lifesaving covid patient scientist report,others
6701,https://facebook.com/nytimes/posts/10151845486154999,say lost two possibly three generation young people think situation worsening older generation following young said former catholic priest cardinal pell legacy australia catholic church bank full pew empty,sad
7144,https://facebook.com/nytimes/posts/515678068917604,solving new york time crossword puzzle wordplay columnist editor deb amlen assistant puzzle editor sam ezersky hint encouragement put guess comment new crossword follow guide http nyti m bwui,others
2712,https://facebook.com/nytimes/posts/10152713555349999,white house said would send three million dos johnson johnson vaccine brazil virus case fatality surging country death toll white house plan send million dos johnson johnson vaccine brazil thursday,others
1099,https://facebook.com/nytimes/posts/10152874283419999,visited home working parent photographed real video meeting job photo capture natural reaction parent child course meeting baby made cry baby entered chat,others
1853,https://facebook.com/nytimes/posts/10152842735579999,eudes pierre shot killed police officer brooklyn monday mentally ill according family activist say killing underscore need alternative police respond mental health episode brooklyn man shot police mentally ill family say,sad
8154,https://facebook.com/nytimes/posts/10151598852944999,two year really long time serena williams said trained really hard clay feel good happy match take day time style serena williams win french open return,others
6312,https://facebook.com/nytimes/posts/10151926848984999,indian court convicted men kidnap rape murder year old muslim girl last year bringing close case gripped country reflected bitter religious division indian court convict hindu rape murder muslim girl,sad
2289,https://facebook.com/nytimes/posts/10152784883714999,since began national park service worked tell story american outdoors among steward black american ensure people included telling sometimes difficult history,others
3811,https://facebook.com/nytimes/posts/10152533604774999,chick fil accused dozen poultry supplier federal lawsuit inflating price billion dollar chicken bought chick fil accuses poultry supplier price fixing,others
5575,https://facebook.com/nytimes/posts/10152108916619999,news analysis europe change president trump finding recalibrate approach mark landler writes first day london trip made remarkable political theater trump europe surprising role reversal,others
7389,https://facebook.com/nytimes/posts/10151697152689999,aaron carr founded tiny watchdog agency us public data push new york go corrupt landlord success landlord telling truth city always check,others
3065,https://facebook.com/nytimes/posts/10152640245224999,mariachi band fixture joyous event like wedding quincea era pandemic erased many occasion leaving mounting number funeral standing mariachi financial ruin,others
1679,https://facebook.com/nytimes/posts/10152868766209999,history making performance mexico donovan carrillo beijing olympics follow live figure skating coverage,others
6345,https://facebook.com/nytimes/posts/10151924318394999,fashion critic vanessa friedman new york time style section death fashion diplomacy,others
1228,https://facebook.com/nytimes/posts/10152873059899999,president biden ruled sending troop fight ukraine american made weapon already force could way effective would turning back russian invasion another question arm sent ukraine would blunt stop russian invasion,others
6971,https://facebook.com/nytimes/posts/10151785807984999,apartment sitting unsold industrial profit falling china state medium want people look another indicator men underwear china state medium find good news underwear,others
7768,https://facebook.com/nytimes/posts/10151621580619999,many liberal decision underscored worst fear republican tactic used block president obama nominee merrick garland abortion travel ban ruling victory tactic gorsuch,angry
2283,https://facebook.com/nytimes/posts/10152785098549999,lauren patten winner best featured actress musical jagged little pill tonys rendition alanis morissette oughta know electric prolonged audience ovation stopped show first preview lauren patten showstopper jagged little pill win tony best featured actress musical,others
4845,https://facebook.com/nytimes/posts/10152238218349999,part without large cluster coronavirus case could avoid worst outbreak estimate columbia university researcher say control put place immediately everywhere even rate transmission cut half people could infected next month read without urgent action virus could overwhelm,others
1496,https://facebook.com/nytimes/posts/10152870387869999,ayumu hirano made history beijing becoming first snowboarder land triple cork olympics feat athleticism daring competitor even tried see ayumu hirano made olympic history halfpipe win gold,others
7156,https://facebook.com/nytimes/posts/10151774106699999,hearty bean soup always require hour stove recipe ready hour le cooking quick tomato white bean kale soup recipe,others
7434,https://facebook.com/nytimes/posts/10151693250709999,new york time opinion section mara gay writes michael bloomberg fond phrase god trust everyone else bring data yet come stop frisk fact seem matter opinion bloomberg blind spot racial injustice,angry
8043,https://facebook.com/nytimes/posts/10151605704109999,dissected video studied autopsy report mapped every step satellite imagery analysis show stephon clark shot time hand knee likely receiving deadly wound falling ground learned video stephon clark killed police,angry
4961,https://facebook.com/nytimes/posts/10152228365374999,one asked traveled one said guess assumed coming london big deal traveler coronavirus hot spot say faced screening,angry
940,https://facebook.com/nytimes/posts/10152875905584999,queen elizabeth ii experiencing mild coldlike symptom testing positive coronavirus buckingham palace said recently met son prince charles tested positive month follow update live update queen elizabeth test positive coronavirus,sad
5594,https://facebook.com/nytimes/posts/10152107286254999,winter storm moving across northeast dropped inch snow saratoga county new york foot area state albany area additional inch expected monday night winter storm blasting new york massachusetts,others
